timestamp,m1,m2,m3,m4,m5
2018-01-01 00:27:00,32.177214259918316,32.38263852701956,39.17819315452116,58.13502963790917,75.7477050384189
2018-01-01 00:27:30,43.48799311801585,59.399056112313716,52.631413312835,61.74621811037166,44.941426408790385
2018-01-01 00:28:00,45.57957669760012,50.540437729779995,25.733992422592028,56.927578256068,70.76317096761888
2018-01-01 00:28:30,42.93810445571746,18.787486046781424,35.656827112134195,69.97174646078138,64.40026772421537
2018-01-01 00:29:00,64.09888433315126,38.65654040521381,37.77389013141717,70.85397791071794,58.91023230271653
2018-01-01 00:29:30,43.17389812774144,54.01910980848719,56.95149380245903,42.310344249691695,72.59438047474771
2018-01-01 00:30:00,42.48109983824483,50.59526211613106,49.514309412095045,47.41235209793823,67.62995104660119
2018-01-01 00:30:30,52.215292859950104,65.27388970622522,22.69533773031266,88.43655308553315,33.175293386951985
2018-01-01 00:31:00,39.71054118502214,37.984754142935486,55.78734678909752,48.87220649216696,40.43313522968158
2018-01-01 00:31:30,40.335351502663805,28.708318419338312,52.68734288308356,20.212992241564606,51.23697781276613
2018-01-01 00:32:00,90.9256716476445,56.72720558879956,64.16553057000824,55.78810191957676,38.48168658603291
2018-01-01 00:32:30,64.13626106820327,73.33132862986986,26.574175438155862,22.739287836136636,65.64835774944856
2018-01-01 00:33:00,67.14409287172089,39.02566203666865,75.50505152292904,54.58276686259946,42.816887987614514
2018-01-01 00:33:30,54.755919283510174,41.71528497020292,40.96925204511326,67.40274610403262,60.7560963084698
2018-01-01 00:34:00,52.352601584823475,54.62234465070694,46.21910641682944,54.77025868790108,51.78367465679256
2018-01-01 00:34:30,46.65752281442823,53.42874844005873,45.28349538620789,52.82491521196268,49.77134371431213
2018-01-01 00:35:00,55.51378755513841,30.659446172738825,44.42404502155269,53.17809389559613,45.38615333403187
2018-01-01 00:35:30,84.81554163721893,40.41701026272232,53.600524514531195,53.33086517696197,25.062611529737957
2018-01-01 00:36:00,20.10395058417816,38.78610595830021,35.01235097410414,30.912899441028475,30.04042699292719
2018-01-01 00:36:30,50.34935376624127,32.083090788515285,67.88687122899918,71.42011403454876,30.5376164493001
2018-01-01 00:37:00,35.13979156163471,48.782602847878344,41.82239348321863,44.1472914162294,62.894458154826395
2018-01-01 00:37:30,41.01276304228202,24.195056317109554,62.60314560123469,38.17797173297862,69.50352990974667
2018-01-01 00:38:00,25.623629201127656,67.07772838653696,31.253977858108854,67.39914548878127,51.22813670962968
2018-01-01 00:38:30,73.13734594907852,31.177194849558493,48.779339372915196,64.45424753956038,19.46567958290239
2018-01-01 00:39:00,42.67019066074431,37.18615492406657,1.8132753839144868,76.65916660873322,72.1221817340311
2018-01-01 00:39:30,55.984999637808784,77.65703630318087,69.87548579416168,31.821538669194712,44.71104443776399
2018-01-01 00:40:00,39.837518138678746,46.2185705273498,28.938875775280763,29.096934173275365,31.975217364081455
2018-01-01 00:40:30,47.949243504588964,31.97185008030257,37.117094356930636,37.749690523471514,79.28593082066516
2018-01-01 00:41:00,40.2430996546676,48.78561902419176,6.134880062911755,54.56145995667215,50.1017169200445
2018-01-01 00:41:30,60.97616329796487,63.016857651163036,46.64972976103576,57.96027094968816,64.99780143225566
2018-01-01 00:42:00,58.74713445686334,60.471538136603996,49.07515641664155,66.26244685662843,35.359407074497184
2018-01-01 00:42:30,45.52770829462462,36.63876284770022,55.45843512761043,57.96726804354748,51.68554149002937
2018-01-01 00:43:00,49.755960089120094,45.0843321212513,39.718905994842274,59.850208004590215,34.16859472036268
2018-01-01 00:43:30,68.60998282075619,33.830183142211325,40.472481857941496,41.91677582256505,39.11853794050495
2018-01-01 00:44:00,38.40906139445245,44.59174337969991,64.2865948243623,53.32333114154166,53.854980805418116
2018-01-01 00:44:30,32.26183001569579,38.19800650676038,53.63652050900538,38.64869511272114,33.73439386008019
2018-01-01 00:45:00,57.564150016476425,58.72922683609717,53.947978615301075,50.403752108526376,46.15964200626904
2018-01-01 00:45:30,62.21602270425102,45.19201449176437,42.34178282437652,34.428733461493884,80.62010709915977
2018-01-01 00:46:00,54.61838423477155,63.43855355689192,30.91229777977428,17.66107759959455,31.60824743961975
2018-01-01 00:46:30,70.55601370902974,48.30419231843822,50.777963643349445,48.45986367227969,54.92723476298081
2018-01-01 00:47:00,52.23968393881919,28.147303368098537,56.93491776164579,57.19310382204356,51.89749738023856
2018-01-01 00:47:30,53.2432179744678,63.47017719830266,26.789862006193648,59.239231636847315,37.41296455431449
2018-01-01 00:48:00,60.12953116882705,32.114001674865676,47.598333618798854,48.18349007379969,59.74056146816011
2018-01-01 00:48:30,45.47192157309326,79.34430642489612,71.69604471605008,62.96404142041395,61.03116494007149
2018-01-01 00:49:00,22.22782620952376,47.859785122841956,37.66740868375586,58.17232743940955,55.84992408806442
2018-01-01 00:49:30,51.57586431825977,63.15362586417908,78.8216487163903,47.390309833439325,79.90125851626638
2018-01-01 00:50:00,37.40709376456918,33.19065270889488,47.63888460999795,48.479425081145045,63.500094299523646
2018-01-01 00:50:30,68.37974956044292,54.71615469131068,68.62746598429874,60.957418734978624,55.88809494770409
2018-01-01 00:51:00,63.136452404344794,61.25294267275436,59.377062284972965,58.68417598144735,71.40217997374964
2018-01-01 00:51:30,27.786559248903167,63.14163376098158,70.15509907750757,54.31565316218917,41.76245093769674
2018-01-01 00:52:00,42.11822018512566,63.66744524143626,48.60895344916912,53.01023950403986,39.68992723896053
2018-01-01 00:52:30,33.331970169059744,84.27104654889763,50.77422308019602,44.82047899103461,52.391846549480015
2018-01-01 00:53:00,61.83485679616534,33.31618599340379,62.507031151187576,36.68243437937414,24.496328568341806
2018-01-01 00:53:30,82.04423764942612,34.692253240114226,48.996583531116116,55.11757118430439,75.2553464281526
2018-01-01 00:54:00,44.756897159846716,54.39650832472245,43.17381075119684,46.142511434360806,49.44980541970037
2018-01-01 00:54:30,70.01818057855317,55.19062313571154,48.062912705654824,48.706637446162574,50.055150737086166
2018-01-01 00:55:00,46.08507185757565,40.160490439961755,47.227706125764584,41.67701841383343,50.91331566282649
2018-01-01 00:55:30,50.109589857308436,54.00092817979713,46.98479421606157,60.30647186194665,71.18792833828249
2018-01-01 00:56:00,41.05899610510626,44.141461093396444,32.186349146462334,61.26195451718841,59.641378288850895
2018-01-01 00:56:30,56.68150200402022,52.952966956878726,38.91175148349663,63.91700308908598,39.99358246757413
2018-01-01 00:57:00,70.04344347265456,45.86557883696337,67.84314903808627,74.78558524224843,48.43283087113575
2018-01-01 00:57:30,57.41430298638821,54.154684469241516,63.254105217488274,34.01437007634402,50.56258961548845
2018-01-01 00:58:00,54.72533990185941,19.3382996733752,51.83559638000609,57.96117890838657,45.315743766890506
2018-01-01 00:58:30,44.901161343801085,29.8198934074003,50.873050835761994,56.20878114796763,60.04235975919099
2018-01-01 00:59:00,55.55390071251935,51.92545289002968,34.6684786426949,66.64814514338084,56.87354076345153
2018-01-01 00:59:30,55.31739865195411,50.3707200344699,87.45707098858941,34.914762868651465,33.006392957693386
2018-01-01 01:00:00,54.96228658291166,55.12609805173905,31.605807834490996,67.36887722611733,65.3583057447821
2018-01-01 01:00:30,46.12385307976503,61.35564912366297,36.28096281028631,52.7298615141416,51.82995328099741
2018-01-01 01:01:00,46.65101104647797,58.45742765971865,35.26249583988317,30.4318104755689,61.26825292308433
2018-01-01 01:01:30,53.95031948465505,45.255135848574014,52.09153068780655,20.25206610026214,50.428753811326885
2018-01-01 01:02:00,41.80113795148414,61.265682278861696,28.993397579888832,22.98752989612745,39.097384523929165
2018-01-01 01:02:30,58.5299006417032,31.11846270531384,65.21725079783837,57.46479971709342,59.53776839082472
2018-01-01 01:03:00,55.80712139547534,48.25207168112396,36.86482452910765,84.40119684050029,49.712056968900285
2018-01-01 01:03:30,50.8338774514975,60.4294834308926,42.61319177969483,59.750484195780466,54.441624248991126
2018-01-01 01:04:00,26.261698957113513,58.15507743826219,41.90489225092367,39.20519369899968,54.74726638752087
2018-01-01 01:04:30,33.28214522991968,56.311892998419474,49.71509650054132,46.57864375240446,65.58914279147214
2018-01-01 01:05:00,50.198247532271694,67.69374848238712,50.24001380115877,71.78916153513266,48.61455902837995
2018-01-01 01:05:30,32.82656042403704,38.3868816416508,53.47766359550578,64.63424026747116,45.29063545131538
2018-01-01 01:06:00,39.67009876450605,9.121914790897726,42.99713393144419,66.23026661980423,37.311606067738225
2018-01-01 01:06:30,26.577121870307817,40.2409235342026,45.370688257869354,43.326612712716766,55.69771198998896
2018-01-01 01:07:00,57.18952323714637,26.17039536019833,52.098708376670515,66.96651014378465,58.703317267574725
2018-01-01 01:07:30,47.222689209139354,44.067234935389884,33.78863429378406,67.56548440074216,33.578409232087076
2018-01-01 01:08:00,61.96361955992323,63.23895850699303,47.85291405731799,77.27431290628486,51.421282836897404
2018-01-01 01:08:30,48.28763594121094,63.64582225900426,64.52909554972784,43.78730089072981,50.20914864435478
2018-01-01 01:09:00,66.40872888701402,31.137270851358473,55.64310590845988,42.54732151035599,27.612911688939093
2018-01-01 01:09:30,57.532737665878905,51.94859402694366,42.99062842996227,60.437291910322,64.18248209523414
2018-01-01 01:10:00,39.38787692404887,27.987420049945978,44.080104288302195,15.647081776958515,71.84504750102336
2018-01-01 01:10:30,32.329096218036746,44.57200310089415,56.874646766402584,60.39082243836709,63.247197066285366
2018-01-01 01:11:00,85.30537059621703,35.92916745258901,49.296290715899,35.379360430716,44.6067039350569
2018-01-01 01:11:30,55.919674272510115,48.5741418098049,65.96181639955475,16.051975516783024,39.11273593705583
2018-01-01 01:12:00,35.48807559955777,40.234451702643085,38.605314128567656,75.94698687652003,52.636102467957876
2018-01-01 01:12:30,58.07443118298151,52.22321323264493,44.15297404469602,78.43600299902349,36.65270617356192
2018-01-01 01:13:00,57.151188044929995,50.8737315688283,12.109980346182752,79.93128546442642,44.26114146025307
2018-01-01 01:13:30,74.78912414000361,48.859112186262465,58.884498724461544,69.23736968318701,79.61800455909699
2018-01-01 01:14:00,64.73961105980624,57.51319112245926,51.92472333877329,50.90689349166742,34.04782070183247
2018-01-01 01:14:30,46.42828046206907,49.083859646577885,50.39755969056394,24.653725337234622,18.334334591278587
2018-01-01 01:15:00,48.33920904264053,57.92579474190052,30.05478878198831,50.55652554716097,53.43310969431247
2018-01-01 01:15:30,51.649829922758414,65.08139683825691,66.83567032063883,32.58836616688088,22.77734727700249
2018-01-01 01:16:00,57.391113672179735,47.47373232759772,48.61340119741276,41.29306189474509,26.080319093327805
2018-01-01 01:16:30,71.44671595717114,65.15709698417658,83.9029924277425,60.87675794089221,57.15816758584369
2018-01-01 01:17:00,60.91195540207789,33.57101910413202,43.97801579386541,65.69398486395774,36.81615142169242
2018-01-01 01:17:30,53.26726858736115,32.740326686901525,65.71681331533124,24.933230645703706,31.881743013525664
2018-01-01 01:18:00,45.85360883131662,42.70816905440974,58.5723145565671,79.74272913456221,49.96668136641941
2018-01-01 01:18:30,54.61656987875483,58.678618174045646,53.91651304847903,48.01842504331445,37.44824319454
2018-01-01 01:19:00,37.774668571108606,26.77439830951705,46.72618711875583,23.89023835837365,65.47042473926173
2018-01-01 01:19:30,71.96757071711028,51.013572798627315,40.938915032058645,36.24980196943186,46.786924556449506
2018-01-01 01:20:00,33.844891885811236,20.69699803515797,52.72578258583054,78.1862175492842,75.3964190605549
2018-01-01 01:20:30,66.09249567464339,30.22241028817,49.881520874518436,71.53866330610535,41.7820127651763
2018-01-01 01:21:00,49.62194556583131,53.88058030887744,62.3252729874886,31.775740949691738,47.238503701559004
2018-01-01 01:21:30,25.097920170660252,39.900433291377055,34.45636671557071,42.18521692234206,12.052120135157644
2018-01-01 01:22:00,17.326195668774375,16.769024475165068,63.12686036982058,67.31976331075178,38.84818744832528
2018-01-01 01:22:30,32.595794215032114,59.18145299274591,60.33463622737007,65.51728184223818,44.665205530247015
2018-01-01 01:23:00,46.54895259716663,46.74662250690864,40.71250426923833,46.06516131170826,39.955860564482435
2018-01-01 01:23:30,58.90185323433208,48.84676958097027,61.95280826731524,24.503799334921343,41.44076668511961
2018-01-01 01:24:00,29.664010157915804,54.10386531969196,37.30868722434296,33.954103442193855,32.83586937536578
2018-01-01 01:24:30,36.31211026705819,68.49384667531211,55.80338225028141,71.70862029081705,59.58164117882445
2018-01-01 01:25:00,46.03550356040292,28.629344473759726,41.69060340887512,27.722037201539173,65.48503539882964
2018-01-01 01:25:30,68.23171406883601,7.182831598305469,56.250546362725416,30.894157069820213,36.24439937658664
2018-01-01 01:26:00,58.26586428642179,44.0576814567155,75.47045859828994,48.216271658532655,29.593768904809224
2018-01-01 01:26:30,42.338875739516354,67.32291107483914,41.02395016457546,45.96459793219309,58.95476375816472
2018-01-01 01:27:00,21.842164363662306,38.53601116978949,35.28662228408484,58.646615040032984,52.35878490435175
2018-01-01 01:27:30,19.998987695189143,31.472480532939535,33.18060817783592,39.2612417775016,54.8178489309281
2018-01-01 01:28:00,70.21843552586657,56.37599354257252,65.41665386327168,46.126357005586755,50.10487591538948
2018-01-01 01:28:30,51.89402548574889,57.74624979997098,41.381102151081016,46.6152634939942,48.39550069138803
2018-01-01 01:29:00,61.36524137792742,48.61547896587403,48.996061328296975,12.239208716695941,33.26436246265031
2018-01-01 01:29:30,21.357948299278757,41.187924334488834,71.29513429804642,47.035322002396725,25.90814739647439
2018-01-01 01:30:00,44.867056170478406,42.46885992602953,66.46075471113672,24.746991981164335,42.98643273659302
2018-01-01 01:30:30,68.10830450231975,74.5219329637672,32.39749916730418,54.09535070515935,34.77245811047195
2018-01-01 01:31:00,41.78902309892807,50.81977664910379,25.27831805012823,34.80217056375944,43.8644905971359
2018-01-01 01:31:30,76.79788514542741,56.76195086631346,66.22994360771035,55.84192074733068,55.90378231209733
2018-01-01 01:32:00,49.33308681323722,50.28851338116497,63.64784066234011,29.19420410003105,25.185023155836145
2018-01-01 01:32:30,31.0988055680801,51.672562603880834,60.14080118851192,54.2777996357114,31.21257224030006
2018-01-01 01:33:00,55.219179491964056,64.2820696925329,63.577737597579315,52.02894137446042,49.43867522496564
2018-01-01 01:33:30,67.52414624579416,60.05473929797171,66.21575878305293,56.94510785616499,63.77549298564645
2018-01-01 01:34:00,52.204209885993656,69.92968845134143,36.00447180631669,39.424768174426845,47.05860160718945
2018-01-01 01:34:30,48.45307665195257,25.100693765583156,46.70628524534517,63.88614842616212,53.55017314855775
2018-01-01 01:35:00,27.054092205590038,61.22965651679656,58.98774443502202,53.201208812523674,29.134582357332256
2018-01-01 01:35:30,47.35805741418859,45.343341657509455,37.065999782286994,31.667161081614,64.54511908662582
2018-01-01 01:36:00,55.031214700024805,69.63734166833518,31.91381552132487,37.2375033408645,31.870405465824955
2018-01-01 01:36:30,23.155925630861205,66.41665332874132,57.6026620288525,50.124322112078154,70.18428900087883
2018-01-01 01:37:00,50.37585206252922,58.95126566984492,57.73622716673594,66.89658001550062,58.581083009108944
2018-01-01 01:37:30,50.241649075778405,45.582129751133344,29.588062326506474,52.96732242736371,77.31264106726908
2018-01-01 01:38:00,39.984299021172305,49.42090368028224,33.43059104369144,35.476128212774825,17.90461468482839
2018-01-01 01:38:30,38.49429876174479,48.258938149335165,27.440142876409432,62.511713702124055,72.89282886663737
2018-01-01 01:39:00,37.46916572567301,56.33296029105907,51.17673085679826,44.8233740179897,47.354394009358835
2018-01-01 01:39:30,66.58745463855787,62.00867543364479,69.76309577852228,44.412190684632264,38.20678291262294
2018-01-01 01:40:00,61.08867305918665,61.93057173346417,23.86631251187635,52.32886161907929,63.14434646429707
2018-01-01 01:40:30,45.61237966737691,74.1393667081309,45.16300110355634,78.11666106384702,69.60953058113611
2018-01-01 01:41:00,64.08588064575892,47.91147782332721,90.07214160828836,41.043410662708936,40.30492963221084
2018-01-01 01:41:30,45.155897548212906,43.21129968164023,47.751346641212066,44.83147239502047,71.02783997704029
2018-01-01 01:42:00,47.48303304335234,52.27579728917013,56.330311924638295,40.612485525345384,43.36801809403401
2018-01-01 01:42:30,51.680026865977446,60.70818833396933,34.798897336687695,37.89630095410652,20.03635629081404
2018-01-01 01:43:00,59.05134827019289,66.11119116551788,63.67699799037423,54.128416379944724,32.08788466521034
2018-01-01 01:43:30,58.369912176118206,64.33375902649045,61.87199235394502,47.463877289108616,56.60957610972278
2018-01-01 01:44:00,79.26182770006386,37.15713593639584,67.56887762389114,40.416997474626264,32.25466040566458
2018-01-01 01:44:30,33.82769400600146,58.00510572489226,54.153071122957215,75.31281072974497,47.10467797773866
2018-01-01 01:45:00,64.23636810100014,73.06617263648631,41.866159119920354,41.84635442880992,70.55790918303614
2018-01-01 01:45:30,68.98005169355365,65.66152543892751,12.929921329911991,58.96321888711306,59.28098350076984
2018-01-01 01:46:00,46.50629331998342,74.0328003733505,34.519848167594205,36.497121856495056,33.08547964211774
2018-01-01 01:46:30,43.09444795348901,46.351223773548206,56.679463539336446,86.17073722420925,40.88888158598972
2018-01-01 01:47:00,54.00789118480266,46.72536404907558,42.658448726470915,37.37529653422665,57.5571117920891
2018-01-01 01:47:30,36.93159899360778,42.15660279250156,67.11654255171155,33.90355701062173,53.027610965044055
2018-01-01 01:48:00,34.843654613683654,70.38689015542816,44.00453383929413,25.87663429745446,52.36914658660904
2018-01-01 01:48:30,64.19870818536928,59.71795995873279,44.67789523514114,67.21212140695151,43.32750593936898
2018-01-01 01:49:00,70.61190592007111,46.25396319904007,40.938669677163915,59.22775664377044,52.262147187734186
2018-01-01 01:49:30,42.28779660626572,57.94853519839682,48.918746408509,39.24113539097638,22.614316545826277
2018-01-01 01:50:00,57.879566874801604,38.625233940175576,94.32681699980452,60.3310743824331,40.406778318039095
2018-01-01 01:50:30,59.82690254078657,53.8404729165,49.905753958659794,49.92118082693725,40.495502336015235
2018-01-01 01:51:00,50.960534902225646,56.95919800685261,61.87910584763377,67.29029308965174,48.17010991455097
2018-01-01 01:51:30,50.567929394600455,46.027863570292396,27.458809157282637,54.039057505297244,40.41393736419513
2018-01-01 01:52:00,43.96769219665194,39.58299181585653,63.83362860027589,58.609218063844196,65.30224808934723
2018-01-01 01:52:30,74.48767465481349,44.02786580174542,52.09593984906278,51.09364149504697,67.09820675736225
2018-01-01 01:53:00,92.99230508570909,66.57041843321856,54.3880962186751,42.621845096245,46.6381644387688
2018-01-01 01:53:30,35.7145741775799,70.58472131693037,87.36429017333694,31.492536397507436,51.508869718322124
2018-01-01 01:54:00,39.95680935019253,56.729769925801875,60.395993139483714,61.29251500202038,74.97902982479648
2018-01-01 01:54:30,41.4307041251527,53.2921506671601,33.40072890831284,47.912801351583695,70.13023586258255
2018-01-01 01:55:00,69.4393150995304,32.53005667403789,66.9373696433457,29.31132076795207,38.134183313707545
2018-01-01 01:55:30,43.87231172598581,46.42654555857118,49.66526425150573,53.126974277048,46.00105919072683
2018-01-01 01:56:00,82.28250764506376,59.10165462161113,42.03730775757793,54.23002752208092,47.0737403128266
2018-01-01 01:56:30,38.6923854933838,44.37256261855288,53.18151269433323,84.42823177986728,39.13029670957722
2018-01-01 01:57:00,58.04797197501843,32.114091255434985,64.79751804168886,60.003733133450744,16.070652691945362
2018-01-01 01:57:30,64.8316045208409,28.044971232658632,52.6831674409883,55.59427857390367,74.22000784710707
2018-01-01 01:58:00,69.2134679998063,59.38532362747948,64.1557997237734,37.40921939910952,65.79301784773537
2018-01-01 01:58:30,44.495357632522136,42.91454991912223,35.656317667858055,43.14251372548642,24.693729422300116
2018-01-01 01:59:00,66.84181369922618,41.80698950544575,53.334337981257896,46.664182253068894,64.82041231845456
2018-01-01 01:59:30,59.58936061795972,39.92163918234749,53.2749323929519,75.8943750746398,40.43182027955939
2018-01-01 02:00:00,35.89571934456254,58.36309776501121,48.837228458200464,51.106006004557855,69.12516078679718
2018-01-01 02:00:30,56.81809541439507,57.195916934548244,45.537180856115704,29.218237760682978,14.384883801185516
2018-01-01 02:01:00,51.81233463418657,46.25809346107461,52.57855830831796,49.17469372393324,59.72427667733827
2018-01-01 02:01:30,57.20815176234533,54.3424732482068,50.07339267635797,53.7630230383039,39.82247723204291
2018-01-01 02:02:00,43.522315961644175,36.26928579658712,32.08002237157828,40.905785782982136,51.889969577230765
2018-01-01 02:02:30,39.46288126192811,51.38044398628248,55.666936862925134,35.73572803185068,81.07539609541082
2018-01-01 02:03:00,29.939754528850504,46.67136852292352,47.7181810523525,57.09583545314995,31.556810775260043
2018-01-01 02:03:30,55.613886526675195,57.821545047380226,60.37935627201678,60.70260505375928,64.53437325562918
2018-01-01 02:04:00,51.90961985006173,44.999397334400015,63.492445693263534,49.88570894858355,53.5835851211356
2018-01-01 02:04:30,40.250319388672736,90.07235788527429,46.725092142866075,52.298473131425716,67.9599775476598
2018-01-01 02:05:00,23.92702630737336,41.36223544086921,41.792009697908604,64.94385671572317,43.152949666429954
2018-01-01 02:05:30,41.17154590279405,59.506405933563286,50.97721301415367,60.57823664464595,28.099280147552022
2018-01-01 02:06:00,57.74834690097323,42.251972836618755,40.90929785336702,76.30995406198635,29.861572439305323
2018-01-01 02:06:30,38.425022766775484,33.74307547367415,53.55871046235637,49.347746748022054,37.01344581325084
2018-01-01 02:07:00,53.35410010646448,50.40446490717264,46.48505979932856,58.965619430855426,68.10685926042872
2018-01-01 02:07:30,32.31716642902282,78.12441046297785,19.50129341052677,45.202552868660234,62.31097581978019
2018-01-01 02:08:00,50.009613640741925,46.420931585780295,49.44576633571721,24.23480414813443,43.12257352811129
2018-01-01 02:08:30,31.595429940582346,53.4494263835055,31.772906638991152,65.76240489637337,47.26850960333794
2018-01-01 02:09:00,41.48337102306664,41.5421829250369,65.91012994948416,47.852556633154386,65.90313329916047
2018-01-01 02:09:30,37.60208173397956,52.35354762069403,40.88639417527054,30.185419270868195,60.9218226249936
2018-01-01 02:10:00,41.83189199700632,21.194413454614057,52.014257362778835,55.39738107589446,67.12597931951993
2018-01-01 02:10:30,63.76564543786819,43.70882358857777,43.048313207800405,55.79677477943177,55.942051836776834
2018-01-01 02:11:00,52.33679432731649,65.95294949969171,65.8577487389426,49.68729201618506,58.90453188961932
